Place,StateCode,County
crozier,az,mohave county
crystal_beach,az,mohave county
cutter,az,gila county
dateland,az,yuma county
deer_creek,az,gila county
del_muerto,az,apache county
dennehotso,az,apache county
desert_hills,az,mohave county
dewey-humboldt,az,yavapai county
dilkon,az,navajo county
dolan_springs,az,mohave county
doney_park,az,coconino county
donovan_estates,az,yuma county
douglas,az,cochise county
dragoon,az,cochise county
drexel_heights,az,pima county
dripping_springs,az,gila county
drysdale,az,yuma county
dudleyville,az,pinal county
duncan,az,greenlee county
eagar,az,apache county
east_fork,az,navajo county
east_globe,az,gila county
east_verde_estates,az,gila county
ehrenberg,az,la paz county
el_capitan,az,gila county
el_mirage,az,maricopa county
el_prado_estates,az,yuma county
elephant_head,az,pima county
elfrida,az,cochise county
elgin,az,santa cruz county
eloy,az,pinal county
first_mesa,az,navajo county
flagstaff,az,coconino county
florence,az,pinal county
flowing_springs,az,gila county
flowing_wells,az,pima county
fort_apache,az,navajo county
fort_defiance,az,apache county
fort_mohave,az,mohave county
fort_thomas,az,graham county
fort_valley,az,coconino county
fortuna_foothills,az,yuma county
fountain_hills,az,maricopa county
franklin,az,greenlee county
fredonia,az,coconino county
freedom_acres,az,gila county
gadsden,az,yuma county
ganado,az,apache county
geronimo_estates,az,gila county
gila_bend,az,maricopa county
gila_crossing,az,maricopa county
gilbert,az,maricopa county
gisela,az,gila county
glendale,az,maricopa county
globe,az,gila county
gold_canyon,az,pinal county
golden_shores,az,mohave county
golden_valley,az,mohave county
goodyear,az,maricopa county
goodyear_village,az,pinal county
grand_canyon_village,az,coconino county
greasewood,az,navajo county
green_valley,az,pima county
gu_oidak,az,pima county
guadalupe,az,maricopa county
hackberry,az,mohave county
haigler_creek,az,gila county
haivana_nakya,az,pima county
hard_rock,az,navajo county
hayden,az,gila county
heber-overgaard,az,navajo county
holbrook,az,navajo county
hondah,az,navajo county
hotevilla-bacavi,az,navajo county
houck,az,apache county
huachuca_city,az,cochise county
hunter_creek,az,gila county
icehouse_canyon,az,gila county
indian_wells,az,navajo county
jakes_corner,az,gila county
jeddito,az,navajo county
jerome,az,yavapai county
joseph_city,az,navajo county
kachina_village,az,coconino county
kaibab,az,mohave county
kaibito,az,coconino county
kaka,az,maricopa county
katherine,az,mohave county
kayenta,az,navajo county
keams_canyon,az,navajo county
kearny,az,pinal county
kingman,az,mohave county
kino_springs,az,santa cruz county
klagetoh,az,apache county
ko_vaya,az,pima county
kohatk,az,pinal county
kohls_ranch,az,gila county
komatke,az,maricopa county
kykotsmovi_village,az,navajo county
la_paz_valley,az,la paz county
lake_havasu_city,az,mohave county
lake_montezuma,az,yavapai county
lake_of_the_woods,az,navajo county
lazy_y_u,az,mohave county
lechee,az,coconino county
leupp,az,coconino county
linden,az,navajo county
litchfield_park,az,maricopa county
littlefield,az,mohave county
littletown,az,pima county
low_mountain,az,navajo county
lower_santan_village,az,pinal county
lukachukai,az,apache county
lupton,az,apache county
maish_vaya,az,pima county
mammoth,az,pinal county
many_farms,az,apache county
marana,az,pima county
maricopa,az,pinal county
maricopa_colony,az,maricopa county
martinez_lake,az,yuma county
mayer,az,yavapai county
mcnary,az,apache county
mcneal,az,cochise county
mead_ranch,az,gila county
meadview,az,mohave county
mesa,az,maricopa county
mesa_del_caballo,az,gila county
mescal,az,cochise county
mesquite_creek,az,mohave county
miami,az,gila county
miracle_valley,az,cochise county
moccasin,az,mohave county
moenkopi,az,coconino county
mohave_valley,az,mohave county
mojave_ranch_estates,az,mohave county
morenci,az,greenlee county
morristown,az,maricopa county
mountainaire,az,coconino county
munds_park,az,coconino county
naco,az,cochise county
nazlini,az,apache county
nelson,az,pima county
new_kingman-butler,az,mohave county
new_river,az,maricopa county
nogales,az,santa cruz county
north_fork,az,navajo county
nutrioso,az,apache county
oak_springs,az,apache county
oatman,az,mohave county
oljato-monument_valley,az,navajo county
oracle,az,pinal county
orange_grove_mobile_manor,az,yuma county
oro_valley,az,pima county
oxbow_estates,az,gila county
padre_ranchitos,az,yuma county
page,az,coconino county
palominas,az,cochise county
paradise_valley,az,maricopa county
parker,az,la paz county
parker_strip,az,la paz county
parks,az,coconino county
patagonia,az,santa cruz county
paulden,az,yavapai county
payson,az,gila county
peach_springs,az,mohave county
peeples_valley,az,yavapai county
peoria,az,maricopa county
peridot,az,graham county
phoenix,az,maricopa county
picacho,az,pinal county
picture_rocks,az,pima county
pima,az,graham county
pimaco_two,az,pima county
pinal,az,gila county
pine,az,gila county
pine_lake,az,mohave county
pinedale,az,navajo county
pinetop_country_club,az,navajo county
pinetop-lakeside,az,navajo county
pinion_pines,az,mohave county
pinon,az,navajo county
pirtleville,az,cochise county
pisinemo,az,pima county
poston,az,la paz county
prescott,az,yavapai county
prescott_valley,az,yavapai county
quartzsite,az,la paz county
queen_creek,az,maricopa county
queen_valley,az,pinal county
rainbow_city,az,navajo county
rancho_mesa_verde,az,yuma county
red_mesa,az,apache county
red_rock_(apache_cnty),az,apache county
red_rock_(pinal_cnty),az,pinal county
rillito,az,pima county
rincon_valley,az,pima county
rio_rico,az,santa cruz county
rio_verde,az,maricopa county
rock_house,az,gila county
rock_point,az,apache county
roosevelt,az,gila county
rough_rock,az,apache county
round_rock,az,apache county
round_valley,az,gila county
rye,az,gila county
sacate_village,az,pinal county
sacaton,az,pinal county
sacaton_flats_village,az,pinal county
saddlebrooke,az,pinal county
safford,az,graham county
sahuarita,az,pima county
salome,az,la paz county
san_carlos,az,gila county
san_jose,az,graham county
san_luis,az,yuma county
san_manuel,az,pinal county
san_miguel,az,pima county
san_simon,az,cochise county
san_tan_valley,az,pinal county
sanders,az,apache county
santa_rosa,az,pima county
sawmill,az,apache county
scenic,az,mohave county
scottsdale,az,maricopa county
seba_dalkai,az,navajo county
second_mesa,az,navajo county
sedona,az,yavapai county
sehili,az,apache county
seligman,az,yavapai county
sells,az,pima county
seven_mile,az,navajo county
shongopovi,az,navajo county
shonto,az,navajo county
show_low,az,navajo county
sierra_vista,az,cochise county
sierra_vista_southeast,az,cochise county
six_shooter_canyon,az,gila county
snowflake,az,navajo county
so-hi,az,mohave county
solomon,az,graham county
somerton,az,yuma county
sonoita,az,santa cruz county
south_komelik,az,pima county
south_tucson,az,pima county
spring_valley,az,yavapai county
springerville,az,apache county
st._david,az,cochise county
st._johns,az,apache county
st._johns_cdp,az,maricopa county
st._michaels,az,apache county
stanfield,az,pinal county
star_valley,az,gila county
steamboat,az,apache county
stotonic_village,az,pinal county
strawberry,az,gila county
summerhaven,az,pima county
summit,az,pima county
sun_city,az,maricopa county
sun_city_west,az,maricopa county
sun_lakes,az,maricopa county
sun_valley,az,navajo county
sunizona,az,cochise county
sunwest,az,la paz county
supai,az,coconino county
superior,az,pinal county
surprise,az,maricopa county
sweet_water_village,az,pinal county
swift_trail_junction,az,graham county
tacna,az,yuma county
tanque_verde,az,pima county
taylor,az,navajo county
teec_nos_pos,az,apache county
tees_toh,az,navajo county
tempe,az,maricopa county
thatcher,az,graham county
theba,az,maricopa county
three_points,az,pima county
tolani_lake,az,coconino county
tolleson,az,maricopa county
tombstone,az,cochise county
tonalea,az,coconino county
tonopah,az,maricopa county
tonto_basin,az,gila county
tonto_village,az,gila county
topawa,az,pima county
top-of-the-world,az,pinal county
toyei,az,apache county
truxton,az,mohave county
tsaile,az,apache county
tuba_city,az,coconino county
tubac,az,santa cruz county
tucson,az,pima county
tucson_estates,az,pima county
tumacacori-carmen,az,santa cruz county
turkey_creek,az,navajo county
tusayan,az,coconino county
upper_santan_village,az,pinal county
utting,az,la paz county
vail,az,pima county
vaiva_vo,az,pinal county
valencia_west,az,pima county
valentine,az,mohave county
valle,az,coconino county
valle_vista,az,mohave county
ventana,az,pima county
verde_village,az,yavapai county
vernon,az,apache county
vicksburg,az,la paz county
village_of_oak_creek_(big_park),az,yavapai county
wagon_wheel,az,navajo county
wahak_hotrontk,az,pima county
wall_lane,az,yuma county
walnut_creek,az,mohave county
washington_park,az,gila county
wellton,az,yuma county
wellton_hills,az,yuma county
wenden,az,la paz county
wet_camp_village,az,pinal county
wheatfields,az,gila county
whetstone,az,cochise county
whispering_pines,az,gila county
white_hills,az,mohave county
white_mountain_lake,az,navajo county
whitecone,az,navajo county
whiteriver,az,navajo county
why,az,pima county
wickenburg,az,maricopa county
wide_ruins,az,apache county
wikieup,az,mohave county
wilhoit,az,yavapai county
willcox,az,cochise county
williams,az,coconino county
williamson,az,yavapai county
willow_valley,az,mohave county
window_rock,az,apache county
winkelman,az,gila county
winslow,az,navajo county
winslow_west,az,navajo county
wintersburg,az,maricopa county
wittmann,az,maricopa county
yarnell,az,yavapai county
york,az,greenlee county
young,az,gila county
youngtown,az,maricopa county
yucca,az,mohave county
yuma,az,yuma county
adona,ar,perry county
alexander,ar,saline county
alicia,ar,lawrence county
allport,ar,lonoke county
alma,ar,crawford county
almyra,ar,arkansas county
alpena,ar,boone county
altheimer,ar,jefferson county
altus,ar,franklin county
amagon,ar,jackson county
amity,ar,clark county
anthonyville,ar,crittenden county
antoine,ar,pike county
arkadelphia,ar,clark county
arkansas_city,ar,desha county
ash_flat,ar,sharp county
ashdown,ar,little river county
atkins,ar,pope county
aubrey,ar,lee county
augusta,ar,woodruff county
austin,ar,lonoke county
avilla,ar,saline county
avoca,ar,benton county
bald_knob,ar,white county
banks,ar,bradley county
barling,ar,sebastian county
bassett,ar,mississippi county
batesville,ar,independence county
bauxite,ar,saline county
bay,ar,craighead county
bearden,ar,ouachita county
beaver,ar,carroll county
beebe,ar,white county
beedeville,ar,jackson county
bella_vista,ar,benton county
bellefonte,ar,boone county
belleville,ar,yell county
ben_lomond,ar,sevier county
benton,ar,saline county
bentonville,ar,benton county
bergman,ar,boone county
berryville,ar,carroll county
bethel_heights,ar,benton county
big_flat,ar,baxter county
bigelow,ar,perry county
biggers,ar,randolph county
birdsong,ar,mississippi county
black_oak,ar,craighead county
black_rock,ar,lawrence county
black_springs,ar,montgomery county
blevins,ar,hempstead county
blue_eye,ar,carroll county
blue_mountain,ar,logan county
bluff_city,ar,nevada county
blytheville,ar,mississippi county
bodcaw,ar,nevada county
bonanza,ar,sebastian county
bono,ar,craighead county
booneville,ar,logan county
bradford,ar,white county
bradley,ar,lafayette county
branch,ar,franklin county
briarcliff,ar,baxter county
brinkley,ar,monroe county
brookland,ar,craighead county
bryant,ar,saline county
buckner,ar,lafayette county
bull_shoals,ar,marion county
burdette,ar,mississippi county
cabot,ar,lonoke county
caddo_valley,ar,clark county
caldwell,ar,st. francis county
cale,ar,nevada county
calico_rock,ar,izard county
calion,ar,union county
camden,ar,ouachita county
cammack_village,ar,pulaski county
campbell_station,ar,jackson county
caraway,ar,craighead county
carlisle,ar,lonoke county
carthage,ar,dallas county
casa,ar,perry county
cash,ar,craighead county
caulksville,ar,logan county
cave_city,ar,sharp county
cave_springs,ar,benton county
cedarville,ar,crawford county
center_ridge,ar,conway county
centerton,ar,benton county
central_city,ar,sebastian county
charleston,ar,franklin county
cherokee_city,ar,benton county
cherokee_village,ar,sharp county
cherry_valley,ar,cross county
chester,ar,crawford county
chidester,ar,ouachita county
clarendon,ar,monroe county
clarkedale,ar,crittenden county
clarksville,ar,johnson county
clinton,ar,van buren county
coal_hill,ar,johnson county
college_station,ar,pulaski county
colt,ar,st. francis county
concord,ar,cleburne county
conway,ar,faulkner county
corinth,ar,yell county
corning,ar,clay county
cotter,ar,baxter county
cotton_plant,ar,woodruff county
cove,ar,polk county
coy,ar,lonoke county
crawfordsville,ar,crittenden county
crossett,ar,ashley county
cushman,ar,independence county
daisy,ar,pike county
damascus,ar,van buren county
danville,ar,yell county
dardanelle,ar,yell county
datto,ar,clay county
de_queen,ar,sevier county
de_valls_bluff,ar,prairie county
decatur,ar,benton county
delaplaine,ar,greene county
delight,ar,pike county
dell,ar,mississippi county
dennard,ar,van buren county
denning,ar,franklin county
dermott,ar,chicot county
des_arc,ar,prairie county
dewitt,ar,arkansas county
diamond_city,ar,boone county
diaz,ar,jackson county
dierks,ar,howard county
donaldson,ar,hot spring county
dover,ar,pope county
dumas,ar,desha county
dyer,ar,crawford county
dyess,ar,mississippi county
earle,ar,crittenden county
east_camden,ar,ouachita county
east_end,ar,saline county
edmondson,ar,crittenden county
egypt,ar,craighead county
el_dorado,ar,union county
elaine,ar,phillips county
elkins,ar,washington county
elm_springs,ar,washington county
emerson,ar,columbia county
emmet,ar,nevada county
england,ar,lonoke county
enola,ar,faulkner county
